"Order","Price","LotFrontage","LotArea","LotConfig","HouseStyle","Quality","Condition","YearBuilt","YearRemodel","ExteriorQ","ExteriorC","Foundation","BasementHt","BasementC","BasementFin","BasementFinSF","BasementUnFinSF","BasementSF","Heating","HeatingQC","CentralAir","FirstSF","SecondSF","GroundSF","BasementFBath","BasementHBath","FullBath","HalfBath","Bedroom","KitchenQ","TotalRooms","Fireplaces","GarageType","GarageCars","GarageSF","GarageQ","GarageC","WoodDeckSF","OpenPorchSF","EnclosedPorchSF","ScreenPorchSF"
1117,227.68,91,12274,"FR2","1Story",7,5,2008,2008,"Gd","TA","PConc","Gd","TA","Unf",0,1417,1417,"GasA","Ex","Y",1428,0,1428,0,0,2,0,3,"Ex",6,0,"Attchd",2,554,"TA","TA",0,60,0,0
1211,140,80,9200,"Inside","1Story",6,6,1965,1965,"TA","TA","CBlock","TA","TA","Rec",892,244,1136,"GasA","TA","Y",1136,0,1136,1,0,1,0,3,"TA",5,1,"Attchd",1,384,"TA","TA",426,0,0,0
2506,197,37,3316,"Inside","1Story",8,5,2005,2005,"Gd","TA","PConc","Gd","TA","GLQ",1039,208,1247,"GasA","Ex","Y",1247,0,1247,1,0,1,1,1,"Gd",4,1,"Attchd",2,550,"TA","TA",0,84,0,0
572,180,34,2998,"Inside","2Story",6,5,2000,2000,"Gd","TA","PConc","Gd","TA","GLQ",507,249,756,"GasA","Ex","Y",756,756,1512,1,0,2,1,2,"Gd",4,0,"Detchd",2,440,"TA","TA",0,32,0,0
1401,245,82,20270,"CulDSac","1Story",7,6,1979,1979,"TA","TA","CBlock","Gd","TA","GLQ",599,925,1524,"GasA","TA","Y",1524,0,1524,1,0,2,0,3,"TA",7,2,"Attchd",2,478,"TA","TA",140,0,0,0
1244,136,75,9464,"Corner","1Story",6,7,1958,1958,"TA","Gd","CBlock","TA","TA","BLQ",570,510,1080,"GasA","Gd","Y",1080,0,1080,0,0,1,0,3,"TA",5,0,"Attchd",1,288,"TA","TA",0,0,0,130
1321,325,75,13500,"Inside","2.5Unf",10,9,1893,2000,"Ex","Ex","BrkTil","TA","TA","Unf",0,1237,1237,"GasA","Gd","Y",1521,1254,2775,0,0,3,1,3,"Gd",9,1,"Detchd",2,880,"Gd","TA",105,502,0,0
1300,115,50,6000,"Inside","1Story",5,5,1948,1950,"TA","TA","CBlock","TA","TA","ALQ",104,516,789,"GasA","Ex","Y",789,0,789,0,0,1,0,2,"TA",5,0,"Detchd",1,250,"TA","TA",0,0,0,0
2462,405.749,100,13162,"Corner","2Story",9,5,2006,2006,"Gd","TA","PConc","Ex","TA","GLQ",1836,200,2036,"GasA","Ex","Y",2036,604,2640,1,0,3,1,3,"Ex",11,1,"Attchd",3,792,"TA","TA",0,265,0,0
324,173.5,93,10114,"Inside","1Story",5,5,2004,2005,"TA","TA","PConc","Ex","TA","Unf",0,1430,1430,"GasA","Ex","Y",1430,0,1430,0,0,2,0,3,"Gd",7,0,"Attchd",2,624,"TA","TA",0,0,0,0
271,232,48,10635,"FR2","1Story",8,5,2003,2003,"Gd","TA","PConc","Gd","TA","BLQ",370,315,1657,"GasA","Ex","Y",1668,0,1668,1,0,2,0,3,"Gd",8,1,"Attchd",2,502,"TA","TA",0,262,0,0
2405,282.5,48,5911,"Inside","1Story",9,5,2005,2005,"Ex","TA","PConc","Ex","TA","GLQ",472,1088,1560,"GasA","Ex","Y",1565,0,1565,1,0,2,0,2,"Ex",6,1,"Attchd",2,556,"TA","TA",196,56,0,0
1255,89.9,60,10122,"Inside","1Story",4,6,1948,1950,"TA","TA","Slab","None","None","None",0,0,0,"GasA","TA","N",869,0,869,0,0,1,0,1,"TA",3,0,"Detchd",1,390,"Fa","TA",0,0,66,0
38,306,98,11478,"Inside","1Story",8,5,2007,2008,"Gd","TA","PConc","Ex","TA","GLQ",1218,486,1704,"GasA","Ex","Y",1704,0,1704,1,0,2,0,3,"Gd",7,1,"Attchd",3,772,"TA","TA",0,50,0,0
1474,208.5,65,8450,"Inside","2Story",7,5,2003,2003,"Gd","TA","PConc","Gd","TA","GLQ",706,150,856,"GasA","Ex","Y",856,854,1710,1,0,2,1,3,"Gd",8,0,"Attchd",2,548,"TA","TA",0,61,0,0
635,139,80,9600,"Inside","1Story",6,6,1958,1988,"TA","TA","CBlock","TA","TA","Rec",620,0,1240,"GasA","Gd","Y",1632,0,1632,1,0,2,0,3,"TA",6,1,"Attchd",1,338,"TA","TA",289,0,0,0
1871,136.905,0,11500,"Corner","1Story",5,6,1976,1976,"TA","TA","CBlock","TA","TA","Unf",0,1680,1680,"GasA","Fa","Y",1680,0,1680,0,0,2,0,4,"TA",8,0,"Detchd",2,528,"TA","TA",0,0,0,0
8,191.5,43,5005,"Inside","1Story",8,5,1992,1992,"Gd","TA","PConc","Gd","TA","ALQ",263,1017,1280,"GasA","Ex","Y",1280,0,1280,0,0,2,0,2,"Gd",5,0,"Attchd",2,506,"TA","TA",0,82,0,144
2554,137,68,9724,"Inside","1Story",5,7,1947,1950,"TA","TA","CBlock","TA","TA","Unf",0,938,938,"GasA","Ex","Y",1043,0,1043,0,0,1,0,2,"TA",5,1,"Detchd",1,273,"TA","TA",125,48,0,0
1545,126,50,7000,"Inside","1Story",6,8,1926,1998,"TA","Gd","BrkTil","TA","TA","Rec",299,555,894,"GasA","TA","Y",919,0,919,1,0,1,0,2,"TA",5,0,"Detchd",1,195,"TA","TA",0,0,116,0
2547,167,0,10368,"CulDSac","1Story",6,6,1964,1964,"TA","TA","CBlock","TA","TA","ALQ",260,0,1008,"GasA","Ex","Y",1488,0,1488,1,0,1,1,3,"TA",7,1,"Attchd",2,430,"TA","TA",154,60,0,0
1102,291,0,11000,"FR2","2Story",9,5,2000,2000,"Gd","TA","PConc","Ex","TA","Unf",0,1519,1519,"GasA","Ex","Y",1533,639,2172,0,0,2,1,4,"Ex",8,1,"BuiltIn",3,687,"TA","TA",162,153,0,0
1982,135,120,9000,"Corner","1.5Fin",5,8,1900,2006,"TA","TA","BrkTil","TA","Fa","BLQ",130,550,680,"GasA","Ex","Y",680,494,1174,0,0,1,0,2,"Gd",6,1,"Detchd",2,576,"TA","TA",116,26,40,0
1734,203,88,12216,"Corner","1Story",6,5,2005,2005,"TA","TA","PConc","Gd","TA","GLQ",918,408,1326,"GasA","Ex","Y",1326,0,1326,1,0,2,0,3,"Gd",6,0,"Attchd",2,388,"TA","TA",120,23,0,0
2445,300,83,9545,"Corner","2Story",8,5,2000,2000,"Gd","TA","PConc","Gd","TA","GLQ",505,655,1160,"GasA","Ex","Y",1205,1029,2234,1,0,2,1,3,"Gd",7,1,"BuiltIn",3,768,"TA","TA",0,50,0,0
377,249,0,12388,"Inside","2Story",7,7,1980,1991,"TA","TA","CBlock","Gd","TA","ALQ",602,441,1043,"GasA","TA","Y",1539,1134,2673,0,0,2,1,4,"Gd",9,1,"BuiltIn",2,441,"TA","TA",178,84,0,0
127,142.125,68,9717,"Inside","1Story",5,6,1950,1996,"TA","TA","CBlock","TA","TA","GLQ",49,0,1078,"GasA","Gd","Y",1078,0,1078,1,0,1,0,2,"Gd",5,0,"Attchd",1,240,"TA","TA",366,0,112,0
2619,207.5,47,16321,"CulDSac","1Story",5,6,1957,1997,"TA","TA","CBlock","TA","TA","BLQ",1277,207,1484,"GasA","TA","Y",1600,0,1600,1,0,1,0,2,"TA",6,2,"Attchd",1,319,"TA","TA",288,258,0,0
1375,134.432,80,17120,"Inside","1.5Fin",4,4,1959,1959,"TA","TA","CBlock","None","None","None",0,0,0,"GasA","TA","Y",1120,468,1588,0,0,2,0,4,"TA",7,1,"Detchd",2,680,"TA","TA",0,59,0,0
879,140,0,4435,"Inside","1Story",6,5,2003,2003,"Gd","TA","PConc","Gd","TA","GLQ",685,163,848,"GasA","Ex","Y",848,0,848,1,0,1,0,1,"Gd",4,0,"Attchd",2,420,"TA","TA",140,0,0,0
2320,239.9,72,10463,"CulDSac","2Story",8,5,2005,2005,"Gd","TA","PConc","Gd","TA","Unf",0,893,893,"GasA","Ex","Y",901,900,1801,0,0,2,1,3,"Gd",8,1,"Attchd",3,800,"TA","TA",0,116,0,0
1507,96,57,8050,"Inside","1.5Fin",5,8,1947,1993,"TA","Gd","Slab","None","None","None",0,0,0,"GasA","Gd","Y",929,208,1137,0,0,1,1,4,"TA",8,0,"None",0,0,"None","None",0,0,0,0
1549,120.5,71,6900,"Inside","1Story",5,6,1940,1955,"TA","TA","CBlock","TA","TA","ALQ",403,212,740,"GasA","Ex","Y",778,0,778,0,0,1,0,2,"TA",4,1,"Detchd",1,924,"Ex","Ex",0,25,0,0
1366,89.5,0,7920,"Inside","1.5Fin",6,7,1920,1950,"TA","Fa","CBlock","TA","TA","Unf",0,319,319,"GasA","TA","Y",1035,371,1406,0,0,1,0,3,"Fa",6,0,"None",0,0,"None","None",0,144,0,0
2366,125.5,24,2160,"Inside","2Story",5,6,1973,1973,"TA","TA","CBlock","TA","TA","LwQ",402,363,765,"GasA","Gd","Y",765,600,1365,0,0,1,1,3,"Gd",7,1,"Attchd",2,440,"TA","TA",0,36,0,0
100,222,0,4403,"Inside","1Story",7,5,2009,2009,"Ex","TA","PConc","Ex","TA","GLQ",578,892,1470,"GasA","Ex","Y",1478,0,1478,1,0,2,1,2,"Gd",7,1,"Attchd",2,484,"TA","TA",0,144,0,0
1167,172.9,24,2280,"Inside","2Story",6,5,1999,1999,"TA","TA","PConc","Gd","TA","GLQ",550,194,744,"GasA","Gd","Y",757,792,1549,1,0,2,1,3,"TA",6,0,"Detchd",2,440,"TA","TA",0,32,0,0
438,255.5,87,11146,"Inside","1Story",8,5,2006,2006,"Gd","TA","PConc","Ex","TA","Unf",0,1709,1709,"GasA","Ex","Y",1717,0,1717,0,0,2,0,3,"Gd",7,1,"Attchd",3,908,"TA","TA",169,39,0,0
43,259,79,14122,"Inside","1Story",8,5,2005,2006,"Gd","TA","PConc","Ex","TA","GLQ",28,1794,1822,"GasA","Ex","Y",1822,0,1822,0,0,2,0,3,"Ex",8,1,"Attchd",3,678,"TA","TA",0,119,0,0
1288,111,80,4800,"Inside","2Story",5,5,1910,2003,"TA","TA","BrkTil","TA","Fa","Unf",0,680,680,"GasA","Fa","N",680,680,1360,0,0,1,0,2,"TA",6,0,"Attchd",1,330,"Fa","TA",192,50,0,0
566,280.75,32,2880,"Inside","2Story",7,5,2004,2005,"Gd","TA","PConc","Gd","TA","Unf",0,1376,1376,"GasA","Ex","Y",1376,1629,3005,0,0,2,1,3,"Gd",9,1,"BuiltIn",3,704,"TA","TA",0,177,0,0
2294,188,0,15957,"Corner","SLvl",6,6,1977,1977,"TA","TA","PConc","Gd","TA","GLQ",1148,96,1244,"GasA","TA","Y",1356,0,1356,2,0,2,0,3,"TA",6,1,"Attchd",2,528,"TA","TA",1424,0,0,0
2360,138.8,0,15870,"Corner","1Story",5,5,1969,1969,"TA","TA","CBlock","TA","TA","BLQ",75,230,1096,"GasA","Ex","Y",1096,0,1096,1,0,1,0,3,"TA",6,0,"Attchd",1,299,"TA","TA",240,32,0,0
2538,124.4,0,9759,"Inside","1Story",5,5,1966,1966,"TA","TA","CBlock","TA","TA","BLQ",799,252,1051,"GasA","TA","Y",1051,0,1051,1,0,1,0,3,"TA",6,0,"Attchd",1,264,"TA","TA",182,88,0,0
656,135,60,10410,"Inside","1.5Fin",5,7,1916,1987,"TA","TA","CBlock","Fa","TA","Unf",0,660,660,"GasA","Ex","Y",808,704,1656,0,0,2,1,3,"TA",8,0,"Detchd",1,180,"Fa","Fa",0,0,0,0
2375,145,65,7514,"Inside","1Story",5,7,1967,1975,"TA","TA","CBlock","TA","TA","ALQ",373,462,943,"GasA","TA","Y",1387,0,1387,1,0,1,0,3,"TA",6,1,"Attchd",1,300,"TA","TA",0,0,240,0
1756,175,62,7917,"Inside","2Story",6,5,1999,2000,"TA","TA","PConc","Gd","TA","Unf",0,953,953,"GasA","Ex","Y",953,694,1647,0,0,2,1,3,"TA",7,1,"Attchd",2,460,"TA","TA",0,40,0,0
6,195.5,78,9978,"Inside","2Story",6,6,1998,1998,"TA","TA","PConc","TA","TA","GLQ",602,324,926,"GasA","Ex","Y",926,678,1604,0,0,2,1,3,"Gd",7,1,"Attchd",2,470,"TA","TA",360,36,0,0
2574,143,70,8163,"Inside","SLvl",5,6,1959,1959,"TA","Gd","CBlock","TA","TA","ALQ",748,102,1144,"GasA","TA","Y",1144,0,1144,1,0,1,0,3,"TA",6,1,"Attchd",1,796,"TA","TA",86,0,0,0
1972,125.5,60,6600,"Inside","1Story",5,5,1962,1962,"TA","TA","CBlock","TA","TA","ALQ",110,312,864,"GasA","Gd","Y",864,0,864,0,0,1,0,2,"TA",5,0,"Detchd",1,294,"TA","TA",58,0,0,0
750,155,57,8094,"Inside","2Story",6,6,1915,1950,"TA","TA","PConc","TA","TA","Unf",0,1048,1048,"GasA","Gd","Y",1048,720,1768,0,0,2,0,3,"TA",8,0,"Detchd",2,576,"Fa","Fa",0,0,150,0
2324,183.5,0,8076,"Inside","1Story",6,6,1993,1994,"TA","TA","PConc","Gd","TA","GLQ",705,455,1160,"GasA","Gd","Y",1169,0,1169,0,1,2,0,3,"TA",6,1,"Attchd",2,402,"TA","TA",0,26,0,144
247,218,87,12361,"CulDSac","2Story",6,7,1993,1993,"Gd","Gd","PConc","Gd","TA","GLQ",860,86,946,"GasA","Ex","Y",964,838,1802,0,1,2,1,3,"Gd",8,1,"2Types",4,1017,"TA","TA",450,92,0,0
1841,199.9,35,4274,"Inside","1Story",7,5,2006,2007,"Gd","TA","PConc","Gd","TA","GLQ",1106,135,1241,"GasA","Ex","Y",1241,0,1241,1,0,1,1,1,"Gd",4,0,"Attchd",2,569,"TA","TA",0,116,0,0
1570,228.5,74,9990,"Inside","1Story",4,5,1991,1991,"TA","TA","PConc","Gd","TA","ALQ",1383,297,1680,"GasA","Gd","Y",1689,0,1689,1,0,2,0,3,"TA",6,1,"Attchd",2,432,"TA","TA",428,120,0,0
2600,86.9,60,7008,"Corner","1.5Fin",4,8,1900,1998,"TA","Gd","BrkTil","Fa","Fa","Unf",0,448,448,"GasA","Ex","Y",448,272,720,0,0,1,0,1,"Fa",5,0,"Attchd",1,280,"Fa","TA",0,0,70,0
2468,185,60,7200,"Inside","1Story",6,5,2006,2006,"Gd","TA","PConc","Gd","TA","GLQ",905,357,1262,"GasA","Gd","Y",1262,0,1262,0,0,2,0,2,"Gd",5,0,"Attchd",2,572,"TA","TA",0,120,0,0
160,162,0,9830,"Corner","1Story",5,7,1959,2006,"TA","Gd","CBlock","TA","TA","ALQ",72,733,1063,"GasA","Ex","Y",1287,0,1287,1,0,1,0,3,"Gd",7,1,"Detchd",2,576,"TA","TA",364,17,0,182
2268,180.5,0,6718,"Inside","1Story",8,5,2001,2001,"Gd","TA","PConc","Ex","TA","GLQ",250,1017,1267,"GasA","Ex","Y",1312,0,1312,0,0,2,0,2,"Gd",5,0,"Attchd",2,471,"TA","TA",256,28,0,0
2141,112.5,70,7700,"Corner","1Story",5,5,1972,1972,"TA","TA","CBlock","TA","TA","LwQ",138,276,882,"GasA","TA","Y",882,0,882,1,0,1,0,3,"TA",5,0,"Detchd",2,461,"TA","TA",96,0,0,0
1585,195,0,7915,"Inside","1Story",6,5,1999,2000,"Gd","TA","PConc","Ex","TA","GLQ",1223,443,1666,"GasA","Ex","Y",1675,0,1675,1,0,2,0,3,"Gd",6,0,"Attchd",2,435,"TA","TA",165,52,0,0
151,122.5,119,10895,"Corner","1Story",5,6,1955,1955,"TA","Gd","CBlock","TA","TA","Rec",648,324,972,"GasA","TA","Y",972,0,972,0,0,1,0,3,"TA",5,0,"Attchd",1,305,"TA","TA",0,0,205,0
1908,137,95,11345,"Corner","2Story",5,5,1948,1950,"TA","TA","CBlock","TA","TA","Rec",220,708,928,"GasA","Gd","Y",928,992,1920,0,0,2,0,4,"TA",10,0,"Detchd",2,400,"TA","Fa",0,0,0,0
1588,370,85,11447,"Inside","1Story",8,5,2005,2006,"Gd","TA","PConc","Ex","TA","GLQ",1571,393,1964,"GasA","Ex","Y",1964,0,1964,1,0,2,1,3,"Gd",7,1,"Attchd",3,892,"TA","TA",0,265,0,0
2494,120.875,0,13052,"CulDSac","1Story",5,6,1965,1965,"TA","TA","CBlock","TA","TA","Rec",712,312,1024,"GasA","TA","Y",1024,0,1024,0,0,1,1,3,"TA",5,0,"Attchd",1,308,"TA","TA",0,0,0,0
2605,160,60,10800,"Corner","1.5Fin",5,4,1900,1970,"TA","Fa","CBlock","TA","Fa","BLQ",664,290,954,"GasA","TA","N",1766,648,2414,0,0,2,0,3,"TA",10,1,"Attchd",2,520,"TA","Fa",142,0,0,0
846,200,70,8750,"Inside","2Story",6,5,1998,1998,"TA","TA","PConc","Gd","TA","GLQ",606,322,928,"GasA","Ex","Y",928,844,1772,1,0,2,1,3,"TA",7,1,"Attchd",2,492,"TA","TA",150,96,0,0
2450,350,83,10019,"Inside","2Story",8,5,1995,1995,"Gd","TA","PConc","Gd","TA","ALQ",527,815,1342,"GasA","Ex","Y",1358,1368,2726,0,0,2,1,4,"Gd",9,1,"Attchd",3,725,"TA","TA",307,169,168,0
1676,113.5,21,2205,"Inside","2Story",6,6,1973,1973,"TA","TA","CBlock","TA","TA","ALQ",312,213,525,"GasA","TA","Y",525,567,1092,0,0,1,1,3,"TA",6,0,"Detchd",1,264,"TA","TA",144,0,0,0
1506,120,60,12180,"Inside","1.5Fin",5,7,1938,2007,"TA","TA","PConc","TA","TA","Unf",0,585,585,"GasA","Gd","Y",585,468,1053,0,0,1,1,2,"Ex",5,0,"None",0,0,"None","None",42,0,0,0
763,179,60,10800,"Inside","1Story",5,5,1987,1988,"TA","TA","CBlock","Gd","Gd","GLQ",1200,0,1200,"GasA","TA","Y",1200,0,1200,3,0,3,0,3,"TA",5,0,"None",0,0,"None","None",120,0,0,0
2553,137,0,11425,"Corner","1Story",5,6,1954,1954,"TA","TA","CBlock","TA","TA","BLQ",486,522,1008,"GasA","Gd","Y",1008,0,1008,0,0,1,0,2,"TA",4,1,"Attchd",1,275,"TA","TA",0,0,120,0
362,174,65,8125,"Inside","2Story",6,5,1994,1995,"TA","TA","PConc","Gd","TA","Unf",0,702,702,"GasA","Gd","Y",702,779,1481,0,0,2,1,3,"TA",6,1,"Attchd",2,343,"TA","TA",0,36,0,0
2410,171.75,0,3136,"Corner","1Story",7,5,2003,2003,"Gd","TA","PConc","Gd","TA","Unf",0,1405,1405,"GasA","Ex","Y",1405,0,1405,0,0,2,0,2,"Gd",6,1,"Attchd",2,478,"TA","TA",148,36,0,0
211,107.5,72,10632,"Inside","1.5Fin",5,3,1917,1950,"TA","TA","BrkTil","Gd","Fa","Unf",0,689,689,"GasA","Gd","N",725,499,1224,0,0,1,1,3,"Po",6,0,"Detchd",1,180,"Fa","Fa",0,0,248,0
2187,98.5,52,8741,"Inside","1Story",5,6,1946,1950,"TA","TA","CBlock","TA","TA","Unf",0,1195,1195,"GasA","TA","N",1195,0,1195,0,0,2,0,4,"TA",8,0,"None",0,0,"None","None",118,0,0,0
485,257.5,0,12891,"Corner","2Story",8,5,2002,2002,"Gd","TA","PConc","Ex","TA","GLQ",651,219,870,"GasA","Ex","Y",878,1126,2004,1,0,2,1,4,"Gd",8,1,"BuiltIn",3,644,"TA","TA",0,48,0,0
429,335,96,11308,"Inside","2Story",9,5,2008,2008,"Ex","TA","PConc","Ex","TA","GLQ",936,168,1104,"GasA","Ex","Y",1130,1054,2184,1,0,2,1,3,"Ex",10,1,"Attchd",3,836,"TA","TA",0,102,0,0
1729,176,65,10237,"Inside","2Story",6,5,2005,2006,"Gd","TA","PConc","Gd","TA","Unf",0,768,768,"GasA","Ex","Y",768,768,1536,0,0,2,1,3,"Gd",6,1,"Attchd",2,400,"TA","TA",100,38,0,0
1993,114,35,4571,"Inside","2Story",5,7,1910,1950,"TA","TA","BrkTil","TA","TA","BLQ",168,448,616,"GasA","Ex","Y",616,616,1232,0,0,1,0,3,"TA",6,0,"Detchd",2,480,"Fa","Fa",280,0,143,0
263,127,68,7480,"Inside","1Story",5,6,1972,1972,"TA","TA","CBlock","TA","TA","ALQ",480,396,876,"GasA","TA","Y",876,0,876,1,0,1,0,3,"TA",5,0,"Detchd",2,484,"TA","TA",0,0,0,0
250,245.35,64,10475,"Corner","1Story",8,5,2008,2008,"Gd","TA","PConc","Gd","TA","Unf",0,1694,1694,"GasA","Ex","Y",1694,0,1694,0,0,2,0,3,"Gd",7,0,"Attchd",3,776,"TA","TA",160,33,0,0
885,108,67,8777,"Inside","1Story",4,5,1949,2003,"TA","TA","CBlock","None","None","None",0,0,0,"GasA","Ex","Y",1126,0,1126,0,0,2,0,2,"Gd",5,0,"Detchd",2,520,"TA","TA",0,96,0,0
182,12.789,68,9656,"Inside","1Story",2,2,1923,1970,"TA","Fa","BrkTil","Fa","Fa","Unf",0,678,678,"GasA","TA","N",832,0,832,0,0,1,0,2,"TA",5,1,"Detchd",2,780,"Fa","Fa",0,0,0,0
1653,151.5,79,11850,"FR2","1Story",6,6,1984,1984,"TA","TA","CBlock","Gd","TA","ALQ",781,372,1153,"GasA","TA","Y",1177,0,1177,0,0,2,0,3,"Gd",6,0,"Attchd",2,495,"TA","TA",204,103,0,0
2419,185.101,75,9073,"Inside","2Story",7,5,2006,2006,"Gd","TA","PConc","Gd","TA","Unf",0,738,738,"GasA","Ex","Y",738,754,1492,0,0,2,1,3,"Gd",8,0,"Attchd",2,440,"TA","TA",100,32,0,0
2839,115,60,8172,"Inside","1Story",5,7,1955,1990,"TA","TA","CBlock","TA","TA","Rec",167,697,864,"GasA","TA","Y",864,0,864,1,0,1,0,2,"TA",5,0,"Detchd",2,572,"TA","TA",0,0,0,0
1238,136.5,74,8856,"Inside","1Story",5,4,1957,1957,"TA","TA","CBlock","TA","TA","ALQ",621,503,1176,"GasA","TA","Y",1176,0,1176,1,0,1,0,3,"TA",6,2,"Attchd",1,292,"TA","TA",0,88,0,95
502,260,90,9900,"Inside","2Story",7,5,1993,1993,"Gd","TA","PConc","Gd","TA","GLQ",987,360,1347,"GasA","Ex","Y",1372,1274,2646,1,0,2,1,4,"Gd",9,1,"Attchd",3,656,"TA","TA",340,60,144,0
1731,168.165,58,13204,"Inside","2Story",7,5,2006,2007,"TA","TA","PConc","Gd","TA","Unf",0,608,608,"GasA","Ex","Y",608,850,1458,0,0,2,0,3,"Gd",6,0,"BuiltIn",2,454,"TA","TA",100,33,0,0
2792,214,45,9468,"CulDSac","2Story",6,5,1999,1999,"TA","TA","PConc","Gd","TA","GLQ",639,201,840,"GasA","Ex","Y",840,915,1755,1,0,2,1,3,"TA",7,1,"Attchd",2,530,"TA","TA",176,73,0,0
2235,129.85,50,7288,"Inside","1.5Fin",5,7,1925,2003,"Gd","Gd","BrkTil","TA","Po","Unf",0,936,936,"GasA","Ex","Y",936,665,1601,0,0,2,0,3,"TA",6,0,"None",0,0,"None","None",0,0,0,0
368,372.5,80,11844,"Inside","1Story",8,5,2008,2008,"Gd","TA","PConc","Ex","TA","Unf",0,2046,2046,"GasA","Ex","Y",2046,0,2046,0,0,2,1,3,"Gd",7,1,"Attchd",3,834,"TA","TA",322,82,0,0
1932,128.6,70,8078,"Inside","1Story",5,5,1958,1958,"TA","TA","CBlock","TA","TA","Unf",0,1560,1560,"GasA","TA","Y",1560,0,1560,0,0,2,0,4,"TA",8,0,"Detchd",2,484,"TA","TA",0,0,0,0
2276,392,85,12633,"Inside","1Story",10,5,2006,2007,"Ex","TA","PConc","Ex","TA","Unf",0,1824,1824,"GasA","Ex","Y",1824,0,1824,0,0,2,0,3,"Ex",8,1,"Attchd",3,932,"TA","TA",160,36,0,108
419,100,65,7150,"Inside","1Story",5,5,1967,1967,"TA","TA","CBlock","TA","TA","BLQ",432,460,892,"GasA","TA","Y",892,0,892,0,0,1,0,3,"TA",5,0,"Attchd",1,288,"TA","TA",0,0,0,0
2208,139,53,5362,"Corner","1.5Fin",5,6,1910,2003,"TA","TA","PConc","TA","TA","Unf",0,661,661,"GasA","Ex","Y",661,589,1250,0,0,2,0,3,"TA",8,1,"Detchd",2,552,"TA","TA",242,0,81,0
1547,55,40,3636,"Inside","1Story",4,4,1922,1950,"TA","TA","BrkTil","TA","Fa","Unf",0,796,796,"GasA","Fa","N",796,0,796,0,0,1,0,2,"TA",5,0,"None",0,0,"None","None",0,0,100,0
1728,181.755,59,15810,"Inside","2Story",6,5,2007,2007,"Gd","TA","CBlock","Gd","TA","Unf",0,768,768,"GasA","Ex","Y",768,728,1496,0,0,3,0,3,"Gd",7,0,"Attchd",2,572,"TA","TA",100,0,0,0
1335,164.9,50,6000,"Inside","1.5Fin",6,7,1940,1989,"TA","TA","CBlock","TA","TA","ALQ",521,460,981,"GasA","Ex","Y",1014,658,1672,0,0,1,1,3,"Gd",6,1,"Detchd",1,240,"TA","TA",0,11,0,0
1451,110,88,7990,"Inside","1Story",5,6,1975,1975,"TA","TA","CBlock","Gd","TA","Unf",0,924,924,"GasA","TA","Y",924,0,924,0,0,1,0,3,"TA",5,0,"Detchd",1,280,"TA","TA",0,0,0,0
207,55,70,5600,"Inside","2Story",4,5,1930,1950,"Fa","Fa","Slab","None","None","None",0,0,0,"GasA","Fa","N",372,720,1092,0,0,2,0,3,"Fa",7,0,"None",0,0,"None","None",0,0,0,0
2551,151.5,80,10800,"Inside","1Story",5,7,1960,1960,"TA","TA","CBlock","TA","TA","ALQ",632,616,1248,"GasA","Ex","Y",1248,0,1248,1,0,1,0,3,"TA",6,0,"Attchd",1,286,"TA","TA",0,0,0,0
10,189,60,7500,"Inside","2Story",7,5,1999,1999,"TA","TA","PConc","TA","TA","Unf",0,994,994,"GasA","Gd","Y",1028,776,1804,0,0,2,1,3,"Gd",7,1,"Attchd",2,442,"TA","TA",140,60,0,0
941,123,50,8660,"Inside","2Story",5,6,1900,1993,"TA","TA","BrkTil","TA","TA","Unf",0,760,760,"GasA","Ex","N",928,928,2168,0,0,2,0,5,"Gd",11,0,"Detchd",2,576,"TA","TA",467,160,78,0
579,150,0,9991,"Corner","1Story",4,4,1976,1993,"TA","TA","CBlock","TA","TA","BLQ",1116,165,1281,"GasA","Ex","Y",1620,0,1620,1,0,2,0,3,"TA",8,1,"Attchd",2,490,"TA","TA",120,78,0,0
856,150.5,61,8800,"Inside","1Story",5,7,1977,2008,"TA","TA","CBlock","Gd","TA","LwQ",532,364,1040,"GasA","TA","Y",1040,0,1040,0,0,2,0,3,"Gd",5,0,"Detchd",2,484,"TA","TA",0,0,0,288
1158,290,0,9205,"Inside","2Story",6,5,1990,1991,"Gd","TA","PConc","Gd","TA","ALQ",704,226,930,"GasA","Ex","Y",1364,1319,2683,1,0,2,1,4,"Gd",9,2,"Attchd",2,473,"TA","TA",237,251,0,196
543,224.243,61,7328,"Inside","1Story",7,5,2008,2009,"Gd","TA","PConc","Gd","TA","Unf",0,1450,1450,"GasA","Ex","Y",1450,0,1450,0,0,2,0,2,"Gd",6,0,"Attchd",3,788,"TA","TA",0,93,0,0
932,224,100,17500,"Corner","1Story",6,5,1954,1954,"TA","TA","PConc","TA","TA","LwQ",784,91,1310,"GasA","Ex","Y",1906,0,1906,1,0,1,1,3,"TA",6,2,"Basment",2,576,"TA","TA",0,201,0,0
893,145.5,35,3675,"Inside","SFoyer",6,5,2005,2006,"TA","TA","Wood","Gd","TA","GLQ",547,0,547,"GasA","Gd","Y",1072,0,1072,1,0,1,0,2,"TA",5,0,"Basment",2,525,"TA","TA",0,28,0,0
593,227,70,8400,"Inside","2Story",8,6,2001,2001,"Gd","TA","PConc","Gd","TA","GLQ",643,167,810,"GasA","Ex","Y",810,855,1665,1,0,2,1,3,"Gd",6,0,"Attchd",2,528,"TA","TA",0,45,0,0
